n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch
100,10,90,0.0038706300780177,0.0036287427647039,0.0011523155560957,0.0057244641240686,0.0283990573137998,0.0282317884266376,0.0029934940191645,0.0328297473490238,0.7707411769788591,0.7691620908823273,0.0173143990351795,0.7900837498871539,0.0082753231231537,0.0074350677896291,0.0029461235235902,0.0122232293710112,0.0545062352385785,0.0527377873659133,0.0078844288179482,0.0657314486801624,0.7630725430694374,0.7674469755206884,0.0330970722215082,0.8009899987079275,0.1528800884882609,0.1105031967163086,0.1450452849953773,0.340583062171936,0.0397306464047866,0.0258459589848105,0.040703008156053,0.1034777670384406,2.239220346836233,1.4142135623730951,3.5035383724462776,4.242640687119285,2.239220346836233,1.4142135623730951,3.5035383724462776,4.242640687119285,0.869969898923231,0.8770278011872733,0.0453468632091873,0.9242243074662384,0.8610701210825145,0.8636626332893915,0.0458727336988997,0.9192260442108384,epoch_100.pth,100
100,10,90,0.0040923265065066,0.0038589285686612,0.0011501426984739,0.0057606946676969,0.0287801904417574,0.0287505127489566,0.0030427296336392,0.0330180972814559,0.7709446681209761,0.769032679458465,0.0181024456629823,0.79208508904802,0.0096095185209479,0.0089947446249425,0.0031450123208298,0.0143881953321397,0.0569852718876467,0.0558062102645635,0.0091633492229547,0.0705293022096157,0.7600429853113491,0.7650781280280905,0.0370094413556448,0.8039663805449822,0.1273724052641127,0.0986884832382202,0.1055784055664283,0.2416621685028076,0.0319954782208408,0.0246652228672149,0.0266840246482995,0.0659629137667782,2.3054348739804804,1.5731321849709865,3.786888643383927,4.276634187902944,2.3054348739804804,1.5731321849709865,3.786888643383927,4.276634187902944,0.8406156829903063,0.8423496308275671,0.0440999645110244,0.9004448674962394,0.8255047331030679,0.8311935140757114,0.0561559691088996,0.9025467417554848,epoch_110.pth,110
100,10,90,0.0037523110583424,0.0034598736092448,0.0011195333324645,0.0053645436652004,0.0278890302963554,0.0275718765333294,0.0030715218169667,0.0325868841260671,0.7756857587246138,0.7747310017300068,0.0172920805777126,0.795606772673082,0.008358515612781,0.0077806448098272,0.0030192443460924,0.0119547790847718,0.0540114823728799,0.0526663735508918,0.0083313819301138,0.0661818750202655,0.7738481775783702,0.7796732712684493,0.0355259104777406,0.8131226871408538,0.1458462211820814,0.1281651258468628,0.1329502619822731,0.2740933656692506,0.0377285325433984,0.0286870913082886,0.0374390989988163,0.0824553708962236,2.265180173004666,1.7320508075688772,3.8531463197761298,3.741657386773941,2.265180173004666,1.7320508075688772,3.8531463197761298,3.741657386773941,0.8561718027036196,0.8668472247323501,0.0488704447352431,0.911689243894978,0.8430723467565081,0.8553064717765116,0.0658965698460942,0.9228190035575288,epoch_120.pth,120
100,10,90,0.0037069142609834,0.0034496377920731,0.0010303839888158,0.0053127425257116,0.02929432105273,0.0293976049870252,0.0028160170178776,0.0332359034568071,0.7488778933558818,0.7439073765412786,0.0222029385843249,0.7712610752174283,0.0082212800573971,0.0073633352294564,0.0028846464223508,0.0115832305513322,0.0542367255108224,0.0528958309441804,0.0077154348897298,0.0659342125058174,0.7711111523567801,0.7755991193223726,0.0320781419460247,0.8079291743889575,0.1385340346230401,0.1047444343566894,0.1275299961755385,0.30641188621521,0.0359617510015153,0.023145472963049,0.0361041019586533,0.0867292611323551,2.5344642928098784,2.118033988749895,3.521180621708285,4.242640687119285,2.5344642928098784,2.118033988749895,3.521180621708285,4.242640687119285,0.86259740962307,0.8701054576797277,0.0451334261717092,0.9165102511556658,0.8490207736585671,0.8562260002339845,0.0519653080935139,0.9077151892398136,epoch_130.pth,130
100,10,90,0.0038859235215932,0.0036991445813328,0.0010065841020612,0.0054808207787573,0.0280740682221949,0.0279320357367396,0.0027883409210532,0.0317616153508424,0.7754935775948942,0.7731009410174077,0.0174929477315183,0.7957977991343032,0.0089586569668932,0.0079561625607311,0.0032387318825603,0.0138852623291313,0.0559334504935476,0.0533389672636985,0.0094346947997832,0.0690201304852962,0.7615179752459477,0.7618329306952019,0.0383031739944569,0.8077375019294792,0.1855661657121446,0.1586167812347412,0.1295585791483093,0.3289277553558352,0.0447598053137317,0.0415436611342544,0.0295697566333714,0.0776814132162064,2.3829618869527454,1.7320508075688772,3.725191028777741,4.135059131767824,2.3829618869527454,1.7320508075688772,3.725191028777741,4.135059131767824,0.8613908896526449,0.8619453449792496,0.0497703238553919,0.9234769609016014,0.8481653266408529,0.8512568076954337,0.0555676250377861,0.9219392979108284,epoch_140.pth,140
100,10,90,0.0036106559960171,0.003390364232473,0.0009903032501569,0.0050508429296314,0.0272969361953437,0.0271816039457917,0.0028147460867962,0.0309763582423329,0.7783564393727563,0.7763850551784625,0.0169624772128698,0.7986876607545732,0.0081962011702772,0.0075778274331241,0.0028793812578873,0.0123132349923253,0.0533525274031692,0.0520464293658733,0.0084167740191627,0.0650989323854446,0.7703060303706888,0.775841263763924,0.0362230502202341,0.8129400679451175,0.1771241082085503,0.161304235458374,0.1188232954796839,0.3106340885162353,0.04348989331976,0.0415108758429138,0.0282749437816236,0.0730389363906173,2.386503692265179,1.5731321849709865,3.523593512015224,4.242640687119285,2.386503692265179,1.5731321849709865,3.523593512015224,4.242640687119285,0.8597278301608685,0.8663406060708054,0.0467305359507307,0.915527004933101,0.8493715077611984,0.8590671839850232,0.0531180657886114,0.9109827690826786,epoch_150.pth,150
100,10,90,0.0037829568982124,0.0035089333541691,0.0012867717564363,0.0052221665158867,0.0280384374409914,0.0274379160255193,0.0040435176614554,0.0324764098972082,0.776125412427907,0.7746613508084659,0.015200641454055,0.796274997811315,0.0084753773796061,0.0077528185211122,0.0027564989797894,0.0121583828702569,0.0547788261953327,0.0530084408819675,0.0080898056919429,0.0649872809648513,0.7678128190946438,0.7749814541019766,0.0359877819780267,0.8115702822153407,0.1422221448686387,0.1098270416259765,0.1262905752078445,0.2914997339248657,0.0365565812253077,0.0250767925816612,0.034524998309263,0.0793093189123832,2.2304789884310634,1.5731321849709865,3.8315165454064126,4.242640687119285,2.2304789884310634,1.5731321849709865,3.8315165454064126,4.242640687119285,0.8635289162711277,0.8719338010796791,0.0444864026577609,0.9188094614585118,0.8495410117906984,0.855821503032917,0.0513617333077714,0.9085033458296976,epoch_160.pth,160
100,10,90,0.0036043620016425,0.0034661545651033,0.0008798610144574,0.0050430113915354,0.0274349846690893,0.0274847717955708,0.0027779038647252,0.0308562651276588,0.7788978347737019,0.7761103244931336,0.016650379846892,0.7970200315061051,0.0082162563637312,0.0074302351567894,0.0029668526761147,0.0123375808820128,0.0532538832475741,0.0522515438497066,0.0081026151609523,0.0634136207401752,0.7683419226906382,0.7721322992431879,0.0344447776065828,0.8087543702144581,0.1267792516284518,0.089449405670166,0.1178631311997981,0.2723965644836428,0.0323306693513264,0.021108181129563,0.0315944992875626,0.0701157582359374,2.338053325040433,1.7320508075688772,3.696868943119394,4.242640687119285,2.338053325040433,1.7320508075688772,3.696868943119394,4.242640687119285,0.8589817638081231,0.8706046893447639,0.0511654036348957,0.9224463944542928,0.8480672391773244,0.861689650975098,0.0592642074458355,0.9139362130626182,epoch_170.pth,170
100,10,90,0.0036171233467757,0.0034349393099546,0.0010211559484968,0.0050484964624047,0.027191197220236,0.0269334213808178,0.0029102391598071,0.0313103169202804,0.7824648455115224,0.7803110434468812,0.0156992843788862,0.8019416245820321,0.0083939428492966,0.0077225572895258,0.0029678061519636,0.0124676670879125,0.053178507172399,0.0515098366886377,0.0078991149417483,0.0630548916757106,0.7758020072239057,0.7823156662854557,0.0341182329941963,0.8150478928800272,0.1418902741538154,0.0934730768203735,0.1387489159342241,0.3190076112747192,0.0368588262512638,0.0239491867432458,0.0383183289874987,0.0861920874996542,2.4944146785249304,1.7320508075688772,3.6071080861117406,4.135059131767824,2.4944146785249304,1.7320508075688772,3.6071080861117406,4.135059131767824,0.8233224137207888,0.827637019370248,0.0565662770882343,0.8988314670485361,0.7969240740101433,0.8127646551992527,0.0713182045537264,0.8908542353960234,epoch_180.pth,180
100,10,90,0.0034267393150366,0.0032971835462376,0.0007924137713779,0.0046353669837117,0.0268034508265554,0.026900015771389,0.00260396426093,0.0304306250065565,0.7832064273034,0.7818078284055318,0.0161569854979511,0.8019575804550753,0.0076757503725174,0.0069796971511095,0.0027227152357756,0.0114192090928554,0.0520866377486122,0.0504907891154289,0.0076289872107482,0.0624291263520717,0.7742684054226121,0.7793458450175812,0.0335685208371668,0.812767588918669,0.1131554179721408,0.0842472314834594,0.1084354375845189,0.2209039211273193,0.0289925661055608,0.0220843403565072,0.0283723926542591,0.0543142735401501,2.2956806866976183,1.4142135623730951,3.810346319379964,4.135059131767824,2.2956806866976183,1.4142135623730951,3.810346319379964,4.135059131767824,0.8631115839520234,0.8686945340274252,0.049736830690688,0.922028564641822,0.8508019956670829,0.8662188862256698,0.0594521978153946,0.9142544491665652,epoch_190.pth,190
100,10,90,0.0034252257435582,0.0033044643932953,0.0008228134181424,0.004666189989075,0.0268148449063301,0.0266569564118981,0.0027593578478459,0.0305628890171647,0.7834802973078926,0.7827367159656102,0.0174112223426535,0.8060707521241313,0.007828984916624,0.0070804068818688,0.0028599495379541,0.0114828622899949,0.0521642537580596,0.0501534212380647,0.0081528158474411,0.0642063349485397,0.7734666788021984,0.7794487967001156,0.0365094396136501,0.8169785401224599,0.1315216408835517,0.1008002758026123,0.0968998378963866,0.2446864604949952,0.0332995539243451,0.0232415672580382,0.0256420803762712,0.0670234404796481,2.370604438304439,1.7320508075688772,3.79359271775482,4.276634187902944,2.370604438304439,1.7320508075688772,3.79359271775482,4.276634187902944,0.8553448324321613,0.8582796513777122,0.0501105032106045,0.9147822206733356,0.8417317726107285,0.8481285479180252,0.0578640246342009,0.9156094262224176,epoch_200.pth,200
100,10,90,0.0033765447488985,0.0032721599563956,0.0007903275170706,0.0044474732596427,0.0266677331924438,0.0266622183844447,0.0026236385182553,0.0302247755229473,0.7840627206074899,0.7836370533387118,0.0179786281239984,0.8063664395140667,0.0076263342363138,0.0066200913861393,0.0028728603985407,0.0112306612543761,0.0518178426143195,0.0501792374998331,0.0079795236351019,0.0628838568925857,0.7773737433288862,0.7799650623351013,0.0343386134721745,0.8176289003378381,0.1319603575600518,0.1146645545959472,0.1126235567791477,0.2387656211853028,0.0336290951422131,0.0274056729512278,0.0303156353193169,0.0636212046528468,2.3320040986802533,1.7320508075688772,3.7051887334392513,4.135059131767824,2.3320040986802533,1.7320508075688772,3.7051887334392513,4.135059131767824,0.8602168313890504,0.8699762508582372,0.0555267312761373,0.9250511915045708,0.8466901481702092,0.8611004470805845,0.0607492699211647,0.9199037620151584,epoch_210.pth,210
100,10,90,0.003424088365864,0.0032973977504298,0.0008734204695696,0.0046951734926551,0.0272063611075282,0.0270402040332555,0.0029886526214962,0.0312126971781253,0.7822368793345054,0.7816925928280467,0.0157659011621566,0.8033810843258732,0.0075639544624007,0.0067579462192952,0.0026795212400521,0.0116092476993799,0.0525654499315553,0.0510973576456308,0.0073140514089302,0.0634454429149627,0.7738381141745232,0.7793360965402163,0.0338864716647932,0.813277562046709,0.1631574816173977,0.1392629146575927,0.1393909778696733,0.3569302797317505,0.0423541664505909,0.0310177986670852,0.0400568550632486,0.1004137029158657,2.258865373960723,1.5731321849709865,3.733894972647962,4.123105625617661,2.258865373960723,1.5731321849709865,3.733894972647962,4.123105625617661,0.8582048673234831,0.8692548313124006,0.0529889999827137,0.9174280347529736,0.8441003114390748,0.8508748829425249,0.0566314598771253,0.9153050124155035,epoch_220.pth,220
100,10,90,0.0033687850367277,0.0032494276529178,0.0007928419409823,0.0045624879654496,0.0267373969964683,0.0266337590292096,0.0026213697793148,0.030472913570702,0.7817642990031923,0.7796177953539543,0.0192053116585397,0.8026362975665429,0.0076463366056688,0.0069274445995688,0.0026582603323511,0.0110843987204134,0.0516744834681352,0.0498461332172155,0.0079503639014323,0.0631129167973995,0.7791492326188403,0.7839175829791429,0.0361071547348053,0.8210963466639727,0.1401915682686699,0.1144797801971435,0.1135575292680874,0.262252950668335,0.0345689112268309,0.0268518826511506,0.0276775781247056,0.073644663570953,2.343713206182993,1.4142135623730951,3.8450989824634174,4.58257569495584,2.343713206182993,1.4142135623730951,3.8450989824634174,4.58257569495584,0.858583593109291,0.8643880791782965,0.04815134321995,0.9155335628936804,0.8446298212965819,0.851981437366762,0.0567191451651274,0.9153384833085024,epoch_230.pth,230
100,10,90,0.0034420459624379,0.0033103997120633,0.0007944312241154,0.004575013089925,0.0273882197216153,0.0274780439212918,0.002571153278933,0.0311634190380573,0.7823434145927409,0.7796632710982796,0.0171003742661136,0.8022171987664188,0.0076115366174942,0.0068352043163031,0.0024697419483215,0.0109661367721855,0.0523778233677148,0.0509688202291727,0.0068908587142055,0.0615197498351335,0.7759841817530699,0.7812691434776606,0.0329156587538526,0.8155953966910996,0.1280414236916436,0.0898021459579467,0.1073997174291771,0.2876863956451416,0.0330858251590268,0.0239115593345932,0.0305032798360677,0.0881371101111297,2.324100824249736,1.7320508075688772,3.71015121327802,4.242640687119285,2.324100824249736,1.7320508075688772,3.71015121327802,4.242640687119285,0.8594716238078882,0.8699586741146388,0.0527089896460962,0.9148189894820704,0.848088359266044,0.8606910639842049,0.0591078785460349,0.9053339631773788,epoch_240.pth,240
100,10,90,0.0034320446499623,0.0033324905671179,0.0008208445800279,0.0046227202285081,0.0267078824155032,0.0268531972542405,0.0026941758195986,0.0303518423810601,0.7835757329036004,0.7822230826622756,0.0181962044274307,0.8042090933558028,0.0078417398216616,0.0069990656338632,0.0028041490847014,0.0120618233457207,0.0522447432080904,0.0506407413631677,0.0080970180770612,0.0633932240307331,0.7773387594697077,0.7838665045973331,0.0357662201789948,0.818537020070214,0.1234246015548706,0.0988862514495849,0.0982474375187817,0.2418648958206178,0.0321006758333685,0.0245365666891759,0.0280331232030993,0.0677902796590929,2.2180535182819403,1.4142135623730951,3.7965210289646025,4.254266512761425,2.2180535182819403,1.4142135623730951,3.7965210289646025,4.254266512761425,0.8571816625577456,0.8637897460468059,0.0483752163900099,0.9174829650367936,0.8438223620819116,0.853000236060729,0.0577974203644658,0.9077612835364184,epoch_250.pth,250
100,10,90,0.0033804829977452,0.0032387323444709,0.0008697437827025,0.0047989731654524,0.0264850687421858,0.0263081500306725,0.0026635592330295,0.0300823343917727,0.7859609649689621,0.7833415502347798,0.0172853035767305,0.8088375072661182,0.0076307697480337,0.0070013697259128,0.0027303866537299,0.0110090832225978,0.0513096128900845,0.0498787574470043,0.0078426093038524,0.0627125948667526,0.780395317102436,0.7852070235782412,0.0349553602967689,0.8232796349482162,0.116944678624471,0.0909070968627929,0.0998153498463709,0.2369381427764894,0.0301565797093793,0.0213293321868211,0.0285683449359853,0.0644851994593859,2.437884184847005,1.7320508075688772,3.714991944233164,4.58257569495584,2.437884184847005,1.7320508075688772,3.714991944233164,4.58257569495584,0.8557301784487196,0.8597612437490365,0.053518819418892,0.924513855282158,0.8428160813496518,0.8426742531860469,0.0628666704476969,0.9276091432287208,epoch_260.pth,260
100,10,90,0.0033519465057179,0.0032214047387242,0.0008024233189245,0.0044710892718285,0.0267497029341757,0.0268603395670652,0.0025841573116645,0.0297377657145261,0.7849592250590383,0.7844318618608395,0.0167535609251336,0.8050295134828145,0.0074994088667962,0.0067913578823208,0.0026266920245335,0.0110438148491084,0.0522872321307659,0.0512736421078443,0.006909772119052,0.0615541901439428,0.7782327718876064,0.7808175910301072,0.0306999389429948,0.8124225380157332,0.1241536855697631,0.1028355360031127,0.1061023669787273,0.2864931583404542,0.0320668165961999,0.0243987266902282,0.02894569650375,0.0803272233514471,2.3323630586122026,1.5731321849709865,3.706461970747698,4.242640687119285,2.3323630586122026,1.5731321849709865,3.706461970747698,4.242640687119285,0.8540726737234703,0.8583123860593966,0.0537475505660701,0.9124541760862904,0.8419657686417823,0.8472163580285905,0.0583102346571045,0.9109621176178893,epoch_270.pth,270
100,10,90,0.0033635305496864,0.0032111922046169,0.0007727328738643,0.0044997445307672,0.0265193560905754,0.0263657364994287,0.0026438047342145,0.0303029092028737,0.786890549114624,0.7859507967052262,0.0169146499773594,0.8086946712922701,0.0080519070952302,0.0071431077085435,0.0029526978518898,0.012335667014122,0.0528001086993349,0.0510246139019727,0.008810891046747,0.0648010440170765,0.7750644821008768,0.7802650165948617,0.037290749090355,0.8231955675853156,0.1774966319402059,0.1647130250930786,0.1155177028725733,0.293236517906189,0.0425842540305017,0.0402751755001111,0.0266202608833276,0.0708839597346641,2.32460873440379,1.7320508075688772,3.823403778592555,4.169052632551482,2.32460873440379,1.7320508075688772,3.823403778592555,4.169052632551482,0.8553550329831447,0.8646221261659695,0.0478952458123649,0.9050093784762078,0.8493840772418955,0.8575289199823752,0.0602944611114154,0.9114716735236404,epoch_280.pth,280
