n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch
100,10,90,0.0054191101854667,0.004976559896022,0.0014667776047308,0.0072109413333237,0.0333349953405559,0.0329870246350765,0.0031777137270736,0.0377146694809198,0.7192763410271941,0.7159555606682201,0.0231956117271487,0.7435041514941892,0.0107007337061481,0.0099124875850975,0.0030762810402033,0.0143391453661024,0.0642497419483131,0.0619344841688871,0.0084521655333366,0.0751113407313823,0.7069970105696938,0.7149690130677486,0.034189040392126,0.7491521419126803,0.1431137800216674,0.130033254623413,0.1116047057207818,0.2792819976806641,0.0355559631530707,0.0314181766233111,0.0271132877181711,0.0671844030472592,2.260617839743914,1.5731321849709865,3.848613932944402,4.242640687119285,2.260617839743914,1.5731321849709865,3.848613932944402,4.242640687119285,0.8582934443582156,0.8705005818563001,0.0511832012949463,0.9125897237401632,0.8546055525593885,0.8643292240619326,0.0557993410387575,0.913745742410872,best.pth,91
100,10,90,0.0095770481973886,0.0081145702861249,0.0053894058474389,0.0111075581982732,0.0424384476989507,0.0406878031790256,0.0087331665168268,0.0474872395396233,0.6624041099085705,0.6639645753319136,0.0234575522757765,0.6871646999684838,0.0175833867138458,0.0167773282155394,0.0048848418526141,0.0239334650337696,0.0821886371821165,0.080642245709896,0.0109137314614554,0.0963336803019046,0.6159514507215226,0.6199722820272169,0.0351762214678962,0.6573758133110827,0.4521264870961507,0.4287772178649902,0.2989254283255887,0.8502017498016358,0.1048515848060347,0.1064191604017042,0.0628436165484992,0.1829118917553583,2.7810648321072327,2.449489742783178,3.625390486195128,4.614216074016894,2.7810648321072327,2.449489742783178,3.625390486195128,4.614216074016894,0.788589280857956,0.8006314139468318,0.0672790675654804,0.8648083765242187,0.765587273281055,0.7804830689652549,0.0835500205977188,0.8554758751369737,epoch_010.pth,10
100,10,90,0.0082413022080436,0.0068954534363001,0.0041180694582947,0.0100461370311678,0.0416238489747047,0.0400021336972713,0.0063021316154523,0.0453332871198654,0.6566702573168745,0.6525781520731476,0.0265081144506051,0.6802383312670032,0.0157608293617765,0.0147688817232847,0.0037686868562157,0.0214301690459251,0.0824826400313112,0.0808954909443855,0.0081904379839963,0.0952266588807106,0.5945895606217367,0.5970303268109938,0.0267288200202925,0.6268905319551527,0.2646032651265462,0.2430613040924072,0.1926259019218366,0.538103485107422,0.0697635947708521,0.0539688296517162,0.0577481020499929,0.1492724603065007,2.613823514600011,1.8660254037844384,3.717994377359869,4.634220076819538,2.613823514600011,1.8660254037844384,3.717994377359869,4.634220076819538,0.799707020517252,0.8117821009939876,0.0479411489656652,0.857940785854217,0.789477456974547,0.8032692051596693,0.068245926270958,0.8757742404345666,epoch_020.pth,20
100,10,90,0.007011571386829,0.0061573523562401,0.0029723229931571,0.0083163781091571,0.0390500143915414,0.0384151749312877,0.0049902997934705,0.0424367152154445,0.6708778601999394,0.6650018430292426,0.0274422978304627,0.6975975108113748,0.013535228702757,0.0129478829912841,0.0028444903531531,0.0168896606191992,0.0768739328616195,0.0754972733557224,0.0064860750326893,0.084956818819046,0.6232078030310647,0.6241820863886718,0.0244028679705434,0.6526951871641847,0.3675040324529012,0.367182970046997,0.2084463969950511,0.6574161052703859,0.0873714302395708,0.0905359175496321,0.0451439448582777,0.1418660282757328,2.713674270628653,2.23606797749979,3.835850587641003,5.10873280450417,2.713674270628653,2.23606797749979,3.835850587641003,5.10873280450417,0.8159048532837314,0.8197341911955918,0.0492790410081738,0.8740932270299145,0.7947710124041343,0.803787590876695,0.0667402433759173,0.8742498949965771,epoch_030.pth,30
100,10,90,0.0066036712750792,0.0060591001529246,0.002361741691436,0.0077880764380097,0.0374647073820233,0.0368585046380758,0.0042512566188025,0.0407389517873525,0.6789518102253271,0.6728366863178901,0.0274453387137113,0.7038162722768848,0.0129032908421423,0.0122608076781034,0.0029634739647829,0.0171646706759929,0.071361236522595,0.0702769719064235,0.0070749741916757,0.0800871171057224,0.658130820224971,0.6620544323482698,0.0259497152712681,0.6891889028828583,0.2722033023834228,0.2500514984130859,0.1655537512959712,0.5358176231384277,0.0647720865823874,0.0614115225603374,0.0353370453182986,0.1163260156724397,2.4193449391907915,1.4142135623730951,3.671526031304319,4.242640687119285,2.4193449391907915,1.4142135623730951,3.671526031304319,4.242640687119285,0.7916882612687011,0.7967243115203122,0.0599541158278269,0.8651660520408788,0.764505691445448,0.7729212716674768,0.0734928815172128,0.8547988351312541,epoch_040.pth,40
100,10,90,0.0061054188199341,0.0056786665227264,0.0019769271436469,0.0079584890045225,0.0354195224121213,0.0348571185022592,0.0042466047224762,0.0397947546094656,0.6975671747136599,0.6946427090152467,0.0215061837827097,0.7208872524972629,0.0116434511780324,0.0107828108593821,0.0032919693761296,0.0159869782626628,0.0667193156977494,0.0651958882808685,0.008013014568398,0.0760472893714905,0.6817227228010926,0.6846151936284068,0.0275748118817317,0.7123740713888971,0.2123932361602783,0.1617414951324463,0.1835588109844492,0.4318477153778077,0.0511022303810537,0.0433455364144731,0.0408345588560707,0.1029579514395729,2.227428698100379,1.4142135623730951,4.059926826843471,4.135059131767824,2.227428698100379,1.4142135623730951,4.059926826843471,4.135059131767824,0.8373460845887438,0.8393694631911282,0.0484223806543855,0.9019585224624906,0.8300584248316902,0.835113099167621,0.0574000479106571,0.9043636899221674,epoch_050.pth,50
100,10,90,0.0055453122942708,0.0051114149391651,0.0018162118599571,0.0073907977435737,0.0341659445501863,0.0335429217666387,0.0037861992391022,0.0386349279433488,0.7094055028790416,0.7089824971738391,0.0217718323836374,0.7310548093976146,0.0109728420618921,0.0100465277209877,0.0029647954023962,0.0150986193679273,0.0657492799477444,0.0640702359378337,0.0075093241325333,0.0749299131333828,0.6893958144142347,0.691737979616833,0.0290257393206985,0.7228813575525126,0.1583404885398017,0.1347434520721435,0.1309666607707143,0.347978949546814,0.03997221006038,0.0320993554436761,0.0349422278285118,0.0827591235012999,2.616789095412265,1.7320508075688772,3.8596449674258775,4.614216074016894,2.616789095412265,1.7320508075688772,3.8596449674258775,4.614216074016894,0.8570169188839756,0.8616242553490158,0.0463447103414006,0.9087206974331368,0.8465238926573853,0.8568582811465943,0.0598779334997987,0.9088506603211044,epoch_060.pth,60
100,10,90,0.0057362690404988,0.0053418413735926,0.0016594721773789,0.0077484577428549,0.0347593997046351,0.0341560915112495,0.0033102125876367,0.038627116382122,0.7053703444018669,0.6995363829074748,0.0257780232428151,0.7276855231134344,0.011215146149819,0.0104958661831915,0.0039359581948776,0.0166241450235247,0.0651449074761735,0.0638331398367881,0.0093442094117991,0.0774405233561992,0.7008318669139177,0.7074771190282932,0.0351289001646011,0.7435644482664422,0.1790022611618042,0.1722599267959594,0.1160330671026844,0.3206129074096682,0.0444117632189731,0.0422505816875287,0.0291016015005242,0.0812678672923191,2.331008516808932,1.4142135623730951,4.224236862717574,4.662834606173713,2.331008516808932,1.4142135623730951,4.224236862717574,4.662834606173713,0.841129958722193,0.8525563607016367,0.0569891220740904,0.9063150735636832,0.8315592645407007,0.834917787074962,0.060097322972528,0.9042026780576736,epoch_070.pth,70
100,10,90,0.0056161573715507,0.0052782166749238,0.0014820207087818,0.0076456658076494,0.0341261930391192,0.0337236076593399,0.0034709618885888,0.0386827457696199,0.706964741694271,0.7043000660991229,0.0239440992564435,0.7344486657243603,0.011399476054228,0.0101396203972399,0.0041873260188466,0.0158913264051079,0.0642692820065551,0.0615384615957737,0.0088811461482431,0.0751557067036628,0.7040497655606234,0.7095950573825516,0.0321157423264595,0.7417657091885226,0.1812722656461927,0.146310806274414,0.1369218367033677,0.3721790313720705,0.0472705544446253,0.039397772644073,0.0395683241211063,0.0917584811587269,2.418503968353546,1.4142135623730951,3.905232202450727,4.614216074016894,2.418503968353546,1.4142135623730951,3.905232202450727,4.614216074016894,0.8520860565411292,0.8626956158566421,0.054997020533411,0.910906227006961,0.8431121585006351,0.8527293740978763,0.0601931756473917,0.9134911883202126,epoch_080.pth,80
100,10,90,0.0053246287000365,0.005047318059951,0.0012926329710593,0.0071060623973608,0.0332912296243011,0.0330383200198411,0.0026763447394015,0.0370262376964092,0.712365858002769,0.7070506936732062,0.0255113414542301,0.7356557302754494,0.0100118611163149,0.0091125234030187,0.0029036484240662,0.0136532508768141,0.0623355046742492,0.060150921344757,0.0080065569489152,0.0728111356496811,0.7008006256214635,0.7045459722636436,0.0314572564078351,0.7369898187641534,0.1407218350304497,0.1133348941802978,0.1085021425991835,0.2805694103240968,0.0362323534592448,0.0276600600015794,0.0316164227884713,0.0765187408894294,2.1746955190662645,1.4142135623730951,3.7584910476025697,4.135059131767824,2.1746955190662645,1.4142135623730951,3.7584910476025697,4.135059131767824,0.8632608940641894,0.8726785612028691,0.0481224291131597,0.9195107435003276,0.8542638291220944,0.8619359244737672,0.0569384987707917,0.9176229886889512,epoch_090.pth,90
