n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch
100,10,90,0.0033488451736047,0.0033044466981664,0.0006875949721308,0.0042292205616831,0.026391900870949,0.0265154475346207,0.002273479343581,0.0292710008099675,0.7843941099835159,0.7832302099399175,0.0188956078027794,0.8063876073863415,0.0072966867850886,0.0062786331400275,0.0028444079920989,0.010894179996103,0.051125575395094,0.0492471735924482,0.0077090681082054,0.0623873483389616,0.7765443129592171,0.7813537297472759,0.0357863856440752,0.8168557011648192,0.1275820467207166,0.1111894845962524,0.0867581066001817,0.2514997482299804,0.0318271094479099,0.0260224875353569,0.0226984052848,0.0657207563832157,2.174009948623066,1.4142135623730951,3.6962913348621234,4.276634187902944,2.174009948623066,1.4142135623730951,3.6962913348621234,4.276634187902944,0.8712971831732138,0.8752415447808903,0.0482848256391925,0.9273051594189948,0.8586113052015298,0.8621005170780034,0.0540516032451257,0.9260371959758046,best.pth,3
100,10,90,0.0033562092087231,0.0033197357552126,0.0006940579055948,0.004322414053604,0.0263253845460712,0.0263376329094171,0.0022852475089154,0.0292168363928794,0.7856259919648003,0.7837747237456841,0.0183365833510665,0.8065759259168647,0.007469504375735,0.0063094769138842,0.0028695847133328,0.0110662154853343,0.0514796713574065,0.050114931538701,0.0078724565663069,0.0636340640485286,0.7767034311582577,0.7815674954538415,0.0365616852540032,0.8178493074695172,0.1262981043921576,0.1101419925689697,0.0902540008413469,0.2542103528976441,0.0316350517218559,0.0280331380595045,0.023653853804723,0.067625979397256,2.133792241562181,1.4142135623730951,3.774510653031601,3.7798022106583167,2.133792241562181,1.4142135623730951,3.774510653031601,3.7798022106583167,0.8698020294214975,0.873943035016136,0.0446522462671869,0.922492182112204,0.8578080282810876,0.8665823401963799,0.0489413064962432,0.9164919397742708,epoch_010.pth,10
100,10,90,0.003336479042191,0.0032927695428952,0.000683250050772,0.0043024777900427,0.0261819298937916,0.0263385018333792,0.0022547543602672,0.0292881762608885,0.7861115738223939,0.784497973074745,0.0184337828415308,0.8076895065216441,0.0074182697856384,0.0062083669472485,0.0028373373333117,0.0111305464059114,0.0513201194504896,0.0500250998884439,0.0079323939379896,0.0640297040343284,0.7767816955137214,0.7808071677823412,0.0364736144009229,0.8154399002295126,0.1199709468417697,0.0949457883834838,0.089766922107872,0.2360964536666873,0.0303806107677409,0.0250217852549374,0.0241724563880941,0.0629199311127056,2.1681802509730104,1.5731321849709865,3.79460069036132,3.79175571680848,2.1681802509730104,1.5731321849709865,3.79460069036132,3.79175571680848,0.8747711136779723,0.8829066010904618,0.0482299108184049,0.9324681351351134,0.8635593455782241,0.8692568125329163,0.051625638905138,0.9267041066866016,epoch_020.pth,20
100,10,90,0.0033372575882822,0.0032930037705227,0.0006780371442313,0.0042470613494515,0.026185596473515,0.0263206101953983,0.0022436372309822,0.0292172316461801,0.7861865427011032,0.7845541095065964,0.0181795240212801,0.8075184784801916,0.0074038062891405,0.0062266779132187,0.0028393419763257,0.0111063400283455,0.0512476900799406,0.0497721955180168,0.007918375004114,0.0639022268354892,0.7768910127834852,0.7811897198217845,0.0363399185580048,0.8155353279771669,0.1206755452685885,0.1056945323944091,0.0885920635999883,0.2326531171798708,0.0304301624654014,0.0254215873147054,0.0237659203240718,0.0615365811677581,2.154224911900877,1.5731321849709865,3.7702613416713184,3.741657386773941,2.154224911900877,1.5731321849709865,3.7702613416713184,3.741657386773941,0.8739659768462428,0.8805264437105882,0.0481551641835137,0.9318776374770236,0.8632776609746006,0.871663939229151,0.0517153412420569,0.9277477357262178,epoch_030.pth,30
100,10,90,0.0033268305123783,0.0032831102143973,0.0006790696816874,0.0042076780460774,0.0261734479665756,0.0263005373999476,0.0022487163357925,0.0290595818310976,0.7864975105588328,0.7846935405278768,0.0183629119888146,0.8083598602428327,0.0073440234099204,0.006174951326102,0.0028466690234403,0.0110127320513129,0.0511591727121008,0.0495590958744287,0.0079225700232042,0.0637078277766704,0.7772181719904163,0.7814480075152018,0.0362555185064959,0.8161955712748249,0.1203010161717732,0.100290298461914,0.0889103538994725,0.2325461864471437,0.0303634033868721,0.0248168255941847,0.0238343382028824,0.0663285928035587,2.1896562799136614,1.7320508075688772,3.7866527051167496,3.79175571680848,2.1896562799136614,1.7320508075688772,3.7866527051167496,3.79175571680848,0.8741084141916999,0.8821994747911703,0.0482599467868273,0.9304187365098894,0.8633484497609593,0.8692924249225891,0.0516075530172656,0.9280749923600728,epoch_040.pth,40
