n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_profile_pearson_centroid_to_end,median_profile_pearson_centroid_to_end,std_profile_pearson_centroid_to_end,p90_profile_pearson_centroid_to_end,mean_profile_mae_centroid_to_end,median_profile_mae_centroid_to_end,std_profile_mae_centroid_to_end,p90_profile_mae_centroid_to_end,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr20,median_dice_focus_brain_thr20,std_dice_focus_brain_thr20,p90_dice_focus_brain_thr20,mean_dice_focus_brain_thr30,median_dice_focus_brain_thr30,std_dice_focus_brain_thr30,p90_dice_focus_brain_thr30,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,mean_dice_focus_brain_thr90,median_dice_focus_brain_thr90,std_dice_focus_brain_thr90,p90_dice_focus_brain_thr90,checkpoint,epoch
100,10,90,0.0047059821430593,0.0044316472485661,0.0011827670630603,0.0062938773073256,0.0319665069133043,0.0314867012202739,0.0030704281236414,0.0360738653689622,0.7241211411726932,0.7244429450639344,0.0150008310798083,0.7417405922906725,0.9903210370393876,0.9926308292985028,0.0066164937384151,0.9961860131800164,0.1402800844775306,0.132726714015007,0.0377560633179029,0.1950101315975189,0.0093822446806977,0.0084335142746567,0.0028097143677072,0.0132240252569317,0.0599069129261705,0.0575995612889528,0.0076423179001623,0.070624079555273,0.7234876940683227,0.7253663615599057,0.0300668880157561,0.7579297548065229,0.1506012916564941,0.1201012134552002,0.1323500606165255,0.3369627237319946,0.0366821637182106,0.0280441348415215,0.031944492781281,0.0837492205083383,2.3617254923058657,1.7320508075688772,3.9285320171921376,4.276634187902944,2.3617254923058657,1.7320508075688772,3.9285320171921376,4.276634187902944,0.7197442253775399,0.725099561286564,0.0386614403831594,0.7613899881976111,0.7822429413798244,0.7943141657413386,0.0569987174819346,0.8458168584512099,0.8642363683382724,0.8711080743409686,0.0449519301832893,0.9165121292533044,0.8562914867512016,0.8675500503936308,0.0510715715733941,0.91536732152934,0.765071616991287,0.7815482501908512,0.0952315057949728,0.8716584157561323,epoch_140.pth,140
100,10,90,0.0045850885799154,0.0042804491240531,0.0011833230225773,0.0063298907130956,0.031637869272381,0.0313310083001852,0.0029474105345317,0.0355853728950023,0.721789843632271,0.7197158044518157,0.0162243584984244,0.7403830083869355,0.989628096517753,0.9919496292596344,0.0072562114942647,0.995876963832735,0.1573254221843348,0.1551219373941421,0.0370975572547805,0.1984838083386421,0.0092804132702036,0.0083330222405493,0.0030818965916777,0.0134648578241467,0.0594590683364205,0.0571232736110687,0.0084329760660176,0.0715793766081333,0.717434274107902,0.7202463527949312,0.0325628750411916,0.7530900278233879,0.232988527086046,0.2139147520065307,0.139070099579267,0.416993808746338,0.055128684079207,0.0541989319829468,0.0291852596657942,0.1008443868648461,2.454272307673366,1.8660254037844384,3.7799019234497018,4.58257569495584,2.454272307673366,1.8660254037844384,3.7799019234497018,4.58257569495584,0.7378205970217985,0.7434746018245078,0.0421699919245197,0.7870497993160736,0.7932788427992942,0.8041311299245044,0.0552553074134053,0.8558383392463664,0.8637767608663338,0.8733146550168529,0.0485848282202236,0.9159103372917152,0.8526696522143594,0.8650693968534461,0.0586175651001244,0.9212070899788628,0.7505901640266226,0.7593821509485075,0.1057609657813022,0.8750441305402326,epoch_150.pth,150
100,10,90,0.0048649949510581,0.0046292161568999,0.0009634779278384,0.0063505548518151,0.0330750807747244,0.0327387247234582,0.0028226325166993,0.0370415940880775,0.7122074441322654,0.7093593942742533,0.016079904327815,0.7340127635808241,0.9898764636563674,0.9926689766417196,0.0073476990897163,0.9964460375119554,0.1396145739489131,0.1328759938478469,0.044774085990519,0.2030414670705795,0.0113298597228195,0.010888370219618,0.002597019327838,0.014996276423335,0.067194323738416,0.0660250373184681,0.0070356552203641,0.0763623900711536,0.6968810780317922,0.6996774303751319,0.0292777386586767,0.734121359234263,0.1452414194742838,0.1194392442703247,0.1307109619665267,0.3461471796035766,0.0368224174176053,0.0300253317633752,0.0352391958915808,0.0900837363643488,2.288841404861064,1.7320508075688772,3.748345489983884,4.135059131767824,2.288841404861064,1.7320508075688772,3.748345489983884,4.135059131767824,0.7104527111719631,0.7112560845741663,0.0423976253403831,0.7647832290226875,0.7768710500276452,0.7903912361162522,0.0609941845323262,0.8477150743792716,0.8517122063713921,0.8602419005010475,0.0500940577187801,0.90566126666421,0.8416767035336864,0.8519818730968276,0.0585383715863399,0.9095140855202796,0.7450864676700402,0.757422969098033,0.1075016282474948,0.8697374084467816,epoch_160.pth,160
100,10,90,0.0044793345895595,0.0042873346246778,0.0008855326985377,0.0057236647699028,0.0315831343643367,0.0314940698444843,0.002607748595353,0.035158360376954,0.7235656215217822,0.7211534072142585,0.0161962381120854,0.7433738562051799,0.9887286403545832,0.9920494380533056,0.0087745484885389,0.9962266794234392,0.1410894745753871,0.1327160075306892,0.0397879239700253,0.1983096659183502,0.0091463912795815,0.0082284435629844,0.0029116909801522,0.0130185851827263,0.0593357001327806,0.0570041202008724,0.0079217636463615,0.0696456909179687,0.7110632867858102,0.7161462179925989,0.032945927140596,0.7495464223739021,0.1332847197850545,0.1224139928817749,0.0984966955729288,0.2583480834960938,0.033253040394571,0.0301026009952217,0.0251459645740082,0.0693135598728357,2.496819591315599,2.23606797749979,3.757851445171584,4.276634187902944,2.496819591315599,2.23606797749979,3.757851445171584,4.276634187902944,0.740232392033849,0.747953772458775,0.0413016613146027,0.7901118478052982,0.7966928643461053,0.803110692825665,0.058848931806237,0.8648040954348443,0.8486618886043936,0.8561471901941793,0.054749684626727,0.9135186338444696,0.8330431953208348,0.8442093119387204,0.0659730926970512,0.9100936371770382,0.7173179430099493,0.7370886075114699,0.1232001798933386,0.8571428570712285,epoch_170.pth,170
100,10,90,0.004956648023799,0.004691653419286,0.0012892766730077,0.0063989055342972,0.0324337204732,0.0320441294461488,0.003203664026783,0.0364510376006364,0.7237823553615006,0.7221347248122247,0.0149558985967327,0.7434549834571766,0.9897250057921396,0.9922729717983004,0.0074173677814676,0.9960890363678652,0.1383714984688493,0.1303377971053123,0.0383748160703398,0.1940284177660942,0.0096598065665198,0.0090299155563116,0.0024787207132746,0.0126859960146248,0.0612237949752145,0.0598278641700744,0.0068193285711325,0.0711816541850566,0.7122635887952339,0.7145395934033102,0.0282750721304014,0.7441991660741945,0.1330259720484415,0.1197961568832397,0.1051489611664787,0.2339766740798951,0.033080821638703,0.0280891985124045,0.0258549449014524,0.0606797718979698,2.4502492332610566,1.7320508075688772,3.7589376196256494,4.135059131767824,2.4502492332610566,1.7320508075688772,3.7589376196256494,4.135059131767824,0.7311871011214125,0.7374329838734481,0.0407735121725435,0.7756593795582072,0.7864146255584793,0.7852086477155763,0.0589240893186306,0.8620782909807939,0.8535048108202075,0.8548619300317819,0.0495298232151469,0.9123242922826602,0.841823356973631,0.8480876472444661,0.0564235423247021,0.908817765694222,0.7430541142299804,0.7554347825282817,0.0963116564885011,0.8525751656896715,epoch_180.pth,180
100,10,90,0.0044527056394144,0.0043255188502371,0.0009144089337881,0.0058510966598987,0.0312663922458887,0.0313104335218668,0.0026151339608156,0.0345986425876617,0.7284915557822943,0.7286072381508191,0.018975480338632,0.7531730900185394,0.9899274570627112,0.992645650588206,0.0083341988832333,0.9962859259582776,0.1363835555811723,0.1281946301460266,0.0407237182283077,0.1999702513217926,0.0095161020859248,0.0088645317591726,0.0027798550018531,0.0134405362419784,0.060953692636556,0.0584237985312938,0.0074829118276087,0.0712905906140804,0.7085067965872397,0.7128332062942248,0.0272442580411318,0.7412165358126178,0.1210275808970133,0.099601149559021,0.0949813929266135,0.2525436639785767,0.0307189303827703,0.0230836107433719,0.0265915811085781,0.0629859413334999,2.4897562283627983,2.118033988749895,3.789019593362406,4.276634187902944,2.4897562283627983,2.118033988749895,3.789019593362406,4.276634187902944,0.7112861094031889,0.7187771618248326,0.0427017936222686,0.7572191936608091,0.783308091555276,0.7978913545777131,0.0600219864958245,0.8478560856663326,0.8543508308661537,0.8654108057098591,0.0557351329186634,0.9114116763923594,0.8445423798986156,0.8551124949603668,0.0595540395801114,0.9128785361661028,0.7517919231766448,0.7574616052346121,0.1038454701059173,0.8791208790242725,epoch_190.pth,190
100,10,90,0.0044783501676283,0.0043096393346786,0.0008719773338779,0.0057609085459262,0.0313165748119354,0.0310515761375427,0.0027861475431114,0.035353360697627,0.7307926203513424,0.7284115438439118,0.0158009770779165,0.7513250648642403,0.989694097653307,0.9925461999020384,0.0083009151587523,0.99655502522086,0.1329655609197086,0.1247408203780651,0.0400241610264448,0.1781600460410118,0.0087820441462099,0.0081228734925389,0.0026847694678413,0.0123336476273834,0.0586718270348178,0.0565155390650033,0.0073554176144596,0.0692422337830066,0.7182095036212284,0.7244048021063184,0.0301793116429065,0.7524610053085183,0.115790671772427,0.0807435512542724,0.0924617112285963,0.2521099328994752,0.0292110337843885,0.0190420499154645,0.0246622038007575,0.0690930822528417,2.519053548402589,2.23606797749979,3.681625893580217,4.58257569495584,2.519053548402589,2.23606797749979,3.681625893580217,4.58257569495584,0.7498371049702176,0.7549498871442062,0.0429490753007063,0.7999408256769762,0.7941720316301392,0.8037143130311779,0.0551956828897427,0.8567858842234566,0.8657936102152759,0.8777612471244794,0.0475110010917779,0.9239872449228506,0.8573905717776598,0.8704674524331901,0.0558966379672348,0.9177583619765356,0.7553896630585725,0.7575881450434314,0.0977943329112431,0.8764218957778359,epoch_200.pth,200
100,10,90,0.0044977162103168,0.0044060756918042,0.0009074985182626,0.0060243900865316,0.0309001340158283,0.0310685504227876,0.0027253686753515,0.0345931831747293,0.7356585917902241,0.7349058334462428,0.017366929968675,0.7595731071387289,0.9880207923600074,0.9923659895012736,0.0110376729054628,0.9962547418671344,0.1426414378815227,0.1323410272598266,0.0510287756862968,0.2191191494464874,0.0091380191915151,0.0084166908636689,0.0030749360007369,0.0133614283055067,0.0585848891486724,0.0571255609393119,0.0086679002702614,0.070484022796154,0.7304232642158771,0.7361003206547474,0.0327827984233127,0.7645510169065195,0.1334869914584689,0.1049180030822753,0.111065341170814,0.2725979089736939,0.0338148825518473,0.0236641368723307,0.0306208374457295,0.0725778643132633,2.3960192825503297,1.7320508075688772,3.784938343528685,4.58257569495584,2.3960192825503297,1.7320508075688772,3.784938343528685,4.58257569495584,0.7355014676579319,0.7440124846746521,0.0419640756340502,0.7834787984520029,0.7934325994897266,0.7955589841625302,0.0583373791601866,0.8632755352613356,0.8484994774071394,0.8622615763991789,0.0579111525372764,0.913322343853514,0.8324856032373873,0.841172102573315,0.0684797367609585,0.91589118659388,0.7238340808198779,0.7189556822410712,0.1136874213808124,0.8837209301332252,epoch_210.pth,210
100,10,90,0.004424213792663,0.00430448516272,0.0009777549219966,0.0058814398944377,0.0314177802577614,0.0310739446431398,0.0030458559525505,0.0354522127658128,0.7311421905951656,0.7297554476163589,0.0158337107128717,0.7521412991235269,0.9901292994233544,0.9935987905060936,0.007939968544202,0.9962702265106578,0.132925486481852,0.1184778809547424,0.0428291258077579,0.2005771592259407,0.0087406884464952,0.007738301064819,0.0027427035625787,0.0120816106908023,0.0583070048027568,0.056650161743164,0.0073755756708082,0.0690921731293201,0.7245029399894028,0.7285620100320451,0.0277743973269487,0.7548698482749516,0.1386828740437825,0.1164913177490234,0.1153952212412606,0.3062258481979371,0.0354635628744215,0.0265396139385366,0.0324783669766248,0.0810889614645597,2.478405492320992,1.7320508075688772,3.8241564929144576,4.5933597014426,2.478405492320992,1.7320508075688772,3.8241564929144576,4.5933597014426,0.7452554111371766,0.7492277576380214,0.0411705709944692,0.7964996231254317,0.7991025277165529,0.8099336729410751,0.0557606008228857,0.863524380328996,0.865582681721087,0.876185165120017,0.048630885557919,0.923550046015592,0.8508332515600789,0.8604918612745491,0.0595605924097328,0.9205191826348303,0.7523616570477257,0.7664373699512228,0.1087061014657927,0.8870020963537104,epoch_220.pth,220
100,10,90,0.0041587233613245,0.0040541682392358,0.0008473385261416,0.0054603232536464,0.0305328721739351,0.030347398482263,0.0025890521706095,0.0339905124157667,0.7340625814207923,0.7335755632806568,0.0162037853030588,0.7538067033688745,0.9894033202450068,0.9937344340382142,0.010118439568132,0.9965237118593068,0.1378257611559497,0.1232186444103717,0.0457053769644692,0.2003587320446968,0.0086440747293333,0.0078186029568314,0.0025951641877691,0.0113537622615695,0.0578181735343403,0.0557137560099363,0.0071552477573298,0.0672093577682972,0.734531075128821,0.7384507881530967,0.028836781404199,0.7655997532201662,0.1271312952041626,0.1046420335769653,0.1056673092506682,0.2697943449020388,0.0318031484636364,0.0257043216879801,0.027376763131683,0.070586939535397,2.4316373384696184,2.23606797749979,3.673996592985832,4.58257569495584,2.4316373384696184,2.23606797749979,3.673996592985832,4.58257569495584,0.7495043078068253,0.755992083465537,0.0414404659280715,0.800683633713753,0.7928671627205994,0.8002431373207193,0.0590376738329538,0.8619450129460366,0.8612833804791843,0.8680511474153355,0.0531024528294315,0.9149774463727728,0.8483340308051196,0.8581005758255604,0.0585649580086881,0.9171334790708874,0.7478278566219275,0.7692630988161875,0.1116826402781673,0.8846153845303255,epoch_230.pth,230
100,10,90,0.0046006153943017,0.0043393156956881,0.0010309231404115,0.0062308915890753,0.0322657087817788,0.0321369543671608,0.003000479950956,0.0361184407025575,0.7236387677390829,0.7236381268195111,0.0169471378696315,0.7449695068326916,0.99044226014833,0.9929578137071888,0.0076300280158113,0.9964359033913772,0.1323775446249379,0.1200256198644638,0.0415035649896926,0.1911302551627159,0.0089645794489317,0.0084565347060561,0.0024183673743461,0.0117135170847177,0.0596889021909899,0.0576747488230466,0.0065483424773566,0.0670923091471195,0.715070878327418,0.7188896783417369,0.0248583624172871,0.7428318868952571,0.1248907089233398,0.105570912361145,0.1013094845703835,0.271209979057312,0.0315742367078307,0.025033170286575,0.0277305424539651,0.070407736629788,2.56047517291496,2.118033988749895,3.630055126608884,4.276634187902944,2.56047517291496,2.118033988749895,3.630055126608884,4.276634187902944,0.7432909074931616,0.7506309702560663,0.0385874639675209,0.7896704334272528,0.7912540430208982,0.7982070392702338,0.054616522632462,0.8584759601071584,0.8528678721004543,0.8590052171491391,0.0513029990512768,0.9142405296660658,0.833678804338905,0.8390214468561177,0.0649339101987515,0.9117156939266532,0.7193835363989167,0.735942420073058,0.1142485732890068,0.8548051947271142,epoch_240.pth,240
100,10,90,0.0043896450800821,0.0042042322456836,0.0008790448867972,0.0057873476762324,0.0317522119916975,0.031428875401616,0.0028901788213083,0.0358741227537393,0.7239891437870243,0.7222880153536481,0.0145785969635313,0.7413011703250515,0.9902387040936368,0.9937081431564444,0.0084424712235955,0.996340975297656,0.1352859433326456,0.1255876645445823,0.0412720998225497,0.1877631708979607,0.0089109739806089,0.0079212519340217,0.0026797681088841,0.0129269969649612,0.059271585692962,0.0573416054248809,0.0072459467718359,0.0682114377617836,0.7188801142061163,0.7237969560257911,0.0276776420716579,0.7556999211881237,0.1161507023705376,0.0923337936401367,0.0994636029759511,0.234575891494751,0.0290763161716924,0.0223368985989707,0.0251814996477907,0.0681934628443171,2.4022180565102,1.7320508075688772,3.637217124255351,4.58257569495584,2.4022180565102,1.7320508075688772,3.637217124255351,4.58257569495584,0.7511157725883946,0.7626786273718652,0.0456889339766928,0.8069442003758737,0.7929614032787713,0.7938174334349664,0.0551124551382788,0.8615154260552358,0.8565616687783972,0.8572556050053834,0.0499025077853247,0.9135307114402772,0.8391262219689366,0.8472154503519453,0.0608742776307422,0.906847746276231,0.7253794622182212,0.74596679907762,0.1102449511102494,0.864218455640532,epoch_250.pth,250
100,10,90,0.004302415549755,0.0040686731226742,0.0009253152857394,0.0057679397985339,0.0311979077756404,0.0307966340333223,0.0029855538471743,0.0354364398866891,0.7274709463058574,0.7275855824620794,0.0129493260967034,0.7436755430333565,0.9896343917683208,0.9926304397971296,0.0090218589116724,0.996035956089782,0.1394252487354808,0.1320156306028366,0.042985075016574,0.189401963353157,0.0088127682140717,0.0080938600003719,0.002780628978979,0.0119370032101869,0.0584896758198738,0.0568194556981325,0.0073200250626682,0.0675194054841995,0.721319431970913,0.7251811674409785,0.0275830873803889,0.7514107820123834,0.184682035446167,0.1493798494338989,0.133742509602642,0.3576639652252197,0.0467446618677888,0.0384865374057459,0.0366876564350228,0.0953573958137104,2.250839979427503,1.7320508075688772,3.6818394328423696,4.135059131767824,2.250839979427503,1.7320508075688772,3.6818394328423696,4.135059131767824,0.7396103277713569,0.7496090219452493,0.0422143811705198,0.7847086646067988,0.7996528834984392,0.8142711847650096,0.0604093013164862,0.8644550488931454,0.8659796891524603,0.8734959481479296,0.0518952650683076,0.9250448521271512,0.8526153885583475,0.8584040338945548,0.059978133770969,0.9213872832192412,0.7529973145053865,0.7846097201012672,0.1128986093737569,0.8863572432100929,epoch_260.pth,260
100,10,90,0.0043507460225373,0.004191264975816,0.0007986613378626,0.0053528501652181,0.0313702141307294,0.0312703475356102,0.0023383425626779,0.0344368934631347,0.726442892676825,0.7272467457052972,0.0158118738548017,0.746094279771268,0.9875817464125268,0.9921929183954424,0.0118439501691735,0.996683681616616,0.1543635235064559,0.1407818496227264,0.0576382873464076,0.2260458752512932,0.0090126604566143,0.0081441798247396,0.0024834970824621,0.0122928018681705,0.0611170225673251,0.0598395857959985,0.0067532734461952,0.0710032410919666,0.7089868767782244,0.7112251217940919,0.0263195107567301,0.7395828858789297,0.2076573212941487,0.1806883811950683,0.1467604469333016,0.4065218448638917,0.0540422415997156,0.0429286377439113,0.0429380313734415,0.1125995758376667,2.5215705412389227,1.9840593925343333,3.747223239354181,4.614216074016894,2.5215705412389227,1.9840593925343333,3.747223239354181,4.614216074016894,0.7305220605378319,0.7413538405451472,0.0409953376600821,0.7751950000026023,0.7819055052840458,0.7924975767369244,0.0630724543530964,0.8521757509060399,0.8553179059024372,0.8676193506864596,0.0596541132197424,0.9202580128435238,0.8438201874525852,0.8564156315002627,0.0645843237488296,0.919183889756348,0.7506784166535878,0.7750277468656712,0.1128006619391749,0.8865772652117009,epoch_270.pth,270
100,10,90,0.004277538054157,0.0040854543913155,0.000932102358511,0.0057062635663896,0.0303708403185009,0.0304512782022357,0.0026093752624584,0.0342726357281208,0.737325780189643,0.7374159274146,0.0160622137287112,0.7560928332325626,0.9903329564917344,0.993344946615606,0.0078064563929002,0.996700613322995,0.1298725196056895,0.1160621047019958,0.0433477628755354,0.192344756424427,0.0086442002302242,0.007691184291616,0.0027558980870967,0.0123833803460001,0.0575185840742455,0.0560280382633209,0.0079014030305815,0.0688914373517036,0.733793581860643,0.7383854339322686,0.0318406900836748,0.7702861595468158,0.1181014961666531,0.0870453119277954,0.1078049165970526,0.2841908454895019,0.0299629707094122,0.0210819269884148,0.0291770207873826,0.0712807248366812,2.426441237778791,2.23606797749979,3.729930685630302,4.58257569495584,2.426441237778791,2.23606797749979,3.729930685630302,4.58257569495584,0.7520199672142417,0.7555159747312563,0.0441136442708491,0.7980060583547431,0.7888774437895213,0.801055022036811,0.0582844374517496,0.8557804960110922,0.8669973627696528,0.8785122594421222,0.0538376710975837,0.9200895226619316,0.8566579171910905,0.870188625230295,0.0626244460438856,0.919598986435907,0.7659444017878511,0.7875850927955856,0.114700630332436,0.8950590761822839,epoch_280.pth,280
100,10,90,0.0039603601535782,0.0038050934672355,0.000765179554449,0.0050190827343612,0.0297115760482847,0.0297817038372159,0.0024120694681187,0.0329732842743396,0.7360511843365363,0.7349535320269385,0.0181330341436351,0.7599306310927885,0.9901256678620898,0.9931937768863172,0.0078487182553943,0.9961396167756492,0.1330035400059488,0.1217578127980232,0.0400868270071636,0.2013295501470565,0.0082343510817736,0.0073771551251411,0.0026742735718075,0.0118248894810676,0.0565591526114278,0.0550740808248519,0.0070679786469114,0.0648022003471851,0.7299023473378973,0.7341585065095071,0.0263473696237754,0.7589349585065243,0.1406385925081041,0.1142139434814453,0.1143438829337409,0.2930548191070556,0.0358358726498871,0.0263252573846018,0.0318957538394765,0.0774338338050909,2.291970820662096,1.5731321849709865,3.728595622052502,4.242640687119285,2.291970820662096,1.5731321849709865,3.728595622052502,4.242640687119285,0.7469571831370408,0.7556019348657002,0.0383518638091327,0.7882442735918741,0.8019561467728878,0.8163395956278638,0.0560545861131023,0.8659110488898282,0.8682835001692641,0.8871237962944013,0.0525888759472764,0.9272958030718036,0.8503465048596095,0.8576036866225116,0.0603412685057226,0.9190395846699538,0.7414995613030188,0.7545514729534912,0.1098273975600819,0.8712845137043879,epoch_290.pth,290
100,10,90,0.0041619763313792,0.0039970618672668,0.0008297703445466,0.0054608475416898,0.0303280828334391,0.0301918676123023,0.0026374661739725,0.0344196736812591,0.7349683777156938,0.7354720843123772,0.0168963000246226,0.7556115435114018,0.9900952761379688,0.9927304870002396,0.008207289560522,0.99682290526684,0.1362599743737114,0.1254842281341552,0.0444688999624118,0.1973471879959106,0.008502372359443,0.0077783614397048,0.0027427969290069,0.0118476989679038,0.0568140374703539,0.0549196451902389,0.0077918222929236,0.0678146481513977,0.730590033947543,0.7333284816432089,0.0318464136047651,0.7686672146615724,0.1323718282911512,0.0963165760040283,0.1139415398618475,0.2872989416122437,0.0329254629753862,0.023047305113411,0.0301652009080859,0.0703666982886889,2.376782005754833,1.7320508075688772,3.804356649861085,4.276634187902944,2.376782005754833,1.7320508075688772,3.804356649861085,4.276634187902944,0.7561431401872356,0.766382984782406,0.0450052389203652,0.8052327631399133,0.7954933257083445,0.7993181990659534,0.0588980488830734,0.8637425033332554,0.865583361430038,0.8776491389362968,0.0519519767586178,0.921382972718522,0.8570194550781077,0.8749020685915652,0.0609930069634522,0.9255375847332724,0.7681699237843926,0.778349514486403,0.109762352183877,0.8888888888134582,epoch_300.pth,300
