n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch
100,10,90,0.0047242898214608,0.0043997820466756,0.0011291740006815,0.0063663819339126,0.0317065586708486,0.0313691738992929,0.0030467914895442,0.0359366632997989,0.7238454385394434,0.7233140255167403,0.0188352987359359,0.7445404211076163,0.0097237990703433,0.0090723503381013,0.0029035581714538,0.013104850333184,0.0602939844131469,0.0589870810508728,0.0082853481576522,0.0713142462074756,0.7189044649157625,0.7246320415738927,0.0325546204098201,0.7562426228420175,0.1450855599509345,0.1086770296096801,0.121653291608647,0.3101030111312866,0.0360008042452137,0.0261917021443925,0.0306358020378841,0.0806571669164678,2.218288613165912,1.7320508075688772,3.440167319223589,4.123105625617661,2.218288613165912,1.7320508075688772,3.440167319223589,4.123105625617661,0.8535303565408268,0.861439458002517,0.0526070879738303,0.9117336057295696,0.839831870075673,0.8526461914153358,0.0592071480420713,0.9041111337640068,epoch_100.pth,100
100,10,90,0.0051307312189601,0.0048794602043926,0.0013056010279771,0.0066563478205353,0.0332151313312351,0.033212399110198,0.0028343905765208,0.036709139496088,0.7131289657246055,0.7096589672293807,0.0217338265241137,0.736066059429898,0.0110366657583249,0.0105443354696035,0.0025949556390528,0.0150554339401423,0.0642170859293805,0.0631660558283329,0.007384230977687,0.0746510758996009,0.70966491309974,0.7152256548365103,0.0294312526569297,0.7428420340475822,0.1469187233183119,0.1086502075195312,0.1255947689466957,0.3410539150238038,0.0383055218243492,0.0257078459451953,0.0352320141541613,0.100842772880742,2.4732576926566043,1.7320508075688772,3.742354687618098,4.123105625617661,2.4732576926566043,1.7320508075688772,3.742354687618098,4.123105625617661,0.8185097973406827,0.822891737447395,0.0504744488248753,0.886481953089311,0.80083019693743,0.7933956653759744,0.0586204420892204,0.882775452320087,epoch_110.pth,110
100,10,90,0.0050975394621491,0.0048253978602588,0.0012715327076554,0.0065128504764288,0.034056647196412,0.0339221190661191,0.002918601021457,0.0373812861740589,0.7017619774631625,0.6987260768748631,0.0215050395462695,0.7211917745961514,0.0099198680784967,0.0093497773632407,0.0027404238925205,0.0137104110792279,0.0615194444855054,0.0598396845161914,0.0079153732588309,0.0724942348897457,0.710700507047493,0.7155897398913917,0.0329302126655254,0.7500003368166482,0.1845849302079942,0.1534559726715088,0.1314018900093853,0.3537254810333252,0.0464229865935785,0.0341170547972163,0.0355864115181756,0.0923471431426091,2.411443603295507,1.4142135623730951,3.6646124205118378,4.135059131767824,2.411443603295507,1.4142135623730951,3.6646124205118378,4.135059131767824,0.8514641536451943,0.8504794913866783,0.0539874710291797,0.9213977199485632,0.8354275463723468,0.8385924739426742,0.0602475614000483,0.9111912260464892,epoch_120.pth,120
100,10,90,0.0050401701405644,0.0046947333030402,0.0012757116016506,0.0068538069259375,0.0331825008615851,0.0327482428401708,0.0030593219954906,0.0370242867618799,0.7147365186392595,0.7118192177673301,0.0191484580566349,0.7356864276786315,0.0101471579995834,0.0094360425136983,0.0026952814682055,0.0134800500236451,0.0632767444683445,0.0622312575578689,0.0070381964252747,0.0720450028777122,0.7034134712877814,0.7074486755235886,0.0266174278200517,0.7347272128039904,0.1827083958519829,0.1596715450286865,0.1345534898962589,0.3614816427230837,0.0473030463617675,0.0374733742395048,0.0385936787290493,0.1035191170505378,2.611932749163629,2.23606797749979,3.689327939771669,4.614216074016894,2.611932749163629,2.23606797749979,3.689327939771669,4.614216074016894,0.8544579455920964,0.8655336747636934,0.0557270508021174,0.9196967414421636,0.8393808702070902,0.8471275559690887,0.0596291452489631,0.9106993887085448,epoch_130.pth,130
100,10,90,0.0046508894814178,0.0043837383855134,0.0010594718506352,0.0061727518681436,0.0316837778501212,0.0314041282981634,0.0028571541993599,0.0359407033771276,0.7229767248273389,0.7213611609931365,0.0174190670311879,0.7443398510212607,0.0100039975355482,0.0092525132931768,0.0029932314456302,0.0144164212048053,0.0606102856496969,0.0594176184386014,0.0081252578150422,0.0710941165685653,0.72266047185555,0.728676307561468,0.0311437527548422,0.7578903608285109,0.182684130138821,0.1648746728897094,0.1193776135831588,0.3828732967376709,0.0466532474356885,0.0410277327639991,0.0333365064617678,0.095269552425077,2.507094718967416,2.23606797749979,3.6534653965049446,4.135059131767824,2.507094718967416,2.23606797749979,3.6534653965049446,4.135059131767824,0.8358496464867141,0.8467114784628862,0.0581739064433306,0.9047041436982852,0.8213222340358097,0.8296815708724226,0.063707811432722,0.9077785086118878,epoch_140.pth,140
100,10,90,0.004540446230676,0.0043213700409978,0.0010493823328134,0.0059887151233851,0.0316302702575922,0.0313692335039377,0.0028183575830186,0.0350384097546339,0.7200172050814874,0.7190576823559108,0.0152450577807372,0.735572103126329,0.0098401583524213,0.0094406865537166,0.0029243558524705,0.014167489670217,0.0600483738713794,0.0593767911195755,0.008087932427438,0.0708327397704124,0.7213057057041613,0.729355227781961,0.0322474297668159,0.760114575457608,0.2068827523125542,0.1800076961517334,0.1241415617544179,0.371375584602356,0.0500700522562548,0.045599635627408,0.0280672916393099,0.0836088785396369,2.1918835098654066,1.7320508075688772,3.646319607382231,3.741657386773941,2.1918835098654066,1.7320508075688772,3.646319607382231,3.741657386773941,0.8502263195323528,0.8585110404076663,0.0554397991719823,0.9261302184679644,0.8368599501310853,0.8461859265869056,0.0635973059647487,0.9241491056736784,epoch_150.pth,150
100,10,90,0.0047026810166426,0.0044590102043002,0.0009091470723246,0.0060423392336815,0.0320653145760297,0.0314457546919584,0.0028036830187962,0.036167611554265,0.7181011485386485,0.7155290482617542,0.0182486238669691,0.7396701682226924,0.0118367315114786,0.0112056634388864,0.0026933833801687,0.0155103263445198,0.0654305416676733,0.0639547519385814,0.0073272796978836,0.0749799855053424,0.7170931114711298,0.7209517538362464,0.0300151045734342,0.7532061112225666,0.1652592764960395,0.1429554224014282,0.116124482043422,0.3196866035461426,0.0412267323507657,0.036933181784267,0.0293224865050043,0.0812280436741375,2.486336859498582,2.23606797749979,3.644831366162967,4.3702226446865655,2.486336859498582,2.23606797749979,3.644831366162967,4.3702226446865655,0.8331802270914275,0.8358764349031884,0.0588401896588377,0.906010757217736,0.8124644780083334,0.8171701555579463,0.0697468247708295,0.9084689249413584,epoch_160.pth,160
100,10,90,0.0047477264166809,0.004490639315918,0.0011305584475014,0.0063160952646285,0.0319729078002274,0.0314932353794574,0.0027758875356656,0.0358082789927721,0.7191739787670695,0.7195425103466331,0.0163552642938791,0.7349567983412876,0.0101988882033361,0.0100678950548172,0.0026282653216689,0.0138870999217033,0.0615436532017257,0.060610132291913,0.0075817372818418,0.0715651206672191,0.7189736317871185,0.7221459603065372,0.0304495775278062,0.7525558793833712,0.1513254351086086,0.1209545135498046,0.1083411010346177,0.3004284143447876,0.0372867313063176,0.0303474323667166,0.0261076759353731,0.0724180276382699,2.375993198427042,1.7320508075688772,3.678645688131192,4.242640687119285,2.375993198427042,1.7320508075688772,3.678645688131192,4.242640687119285,0.8507963989596115,0.8540424879155433,0.0504048509748352,0.9148689643126224,0.8347030128884197,0.8396642685674316,0.0576635501619807,0.9104694803715906,epoch_170.pth,170
100,10,90,0.0046300067356787,0.0043354902882128,0.0011529675151426,0.0061176843941211,0.0320503341034054,0.0316944029182195,0.0029041325355863,0.0351118180900812,0.7187566119703384,0.7171795448592699,0.016307251855997,0.7388317953989805,0.0101140616513374,0.0095944236963987,0.0024780249979714,0.0135665511712431,0.0626863492859734,0.0608433075249195,0.0069354514500368,0.0724592633545398,0.7142044038632834,0.7166724109287492,0.0274054881040467,0.7478988910041903,0.1234817955229017,0.0921965837478637,0.1018632171679563,0.2694536685943605,0.031024624610802,0.0235685312244061,0.0257447858263933,0.0683741271933416,2.211121788206808,1.4142135623730951,4.023520624464961,4.135059131767824,2.211121788206808,1.4142135623730951,4.023520624464961,4.135059131767824,0.8447963982911368,0.8580145332425051,0.0578751356540799,0.9164016489933684,0.8264053779934958,0.8357768711390565,0.0695115893871269,0.9103198781270284,epoch_180.pth,180
100,10,90,0.0045006973249837,0.0043558031320571,0.0008843089157565,0.0058740930166095,0.031801229249686,0.0316273905336856,0.0025665749922337,0.0353568281978368,0.7139846035500409,0.7139347846609903,0.0152352554371864,0.7312190413262343,0.0094265151251521,0.0087456097826361,0.0025816371368987,0.0128833527676761,0.0600970423883861,0.0586841590702533,0.0074904763716749,0.0705841027200222,0.7127917684388426,0.715819852273711,0.0311159854857322,0.748874767054568,0.1354133473502265,0.1031742095947265,0.1046213642596435,0.2846105575561524,0.0344614364363649,0.0240363989434206,0.0277475195118486,0.0764341334145019,2.3180917663992835,1.7320508075688772,3.719887320022337,4.135059131767824,2.3180917663992835,1.7320508075688772,3.719887320022337,4.135059131767824,0.8489480699547615,0.8548520473198188,0.0550919138626821,0.9161790860831216,0.8347507022898976,0.8357002118899681,0.0662882283668729,0.9187045252699052,epoch_190.pth,190
100,10,90,0.00447297653649,0.004277556668967,0.0010724683340129,0.0056587069295346,0.0310971720144152,0.0307830478996038,0.0029599883216368,0.0349583849310875,0.7232528197650153,0.7221106680950287,0.0167990160715502,0.7439403944195864,0.0093401262329684,0.0088399802334606,0.0025844545697417,0.012884643767029,0.0593167684972286,0.0580783318728208,0.0076302010633614,0.0686226516962051,0.7226605413389484,0.7252739536283327,0.0312691394822394,0.7603311925437252,0.1216651995976765,0.1082755327224731,0.0911799620739768,0.2363163709640504,0.0306457686912193,0.0253844241332219,0.0231003043609127,0.0653885331152301,2.2502978231007296,1.7320508075688772,3.715215521879555,4.135059131767824,2.2502978231007296,1.7320508075688772,3.715215521879555,4.135059131767824,0.8536399519224412,0.8622533726666868,0.0519308065382716,0.9102694587579856,0.8405352395642853,0.859631664828119,0.062073031414736,0.9015852396544192,epoch_200.pth,200
100,10,90,0.0047455097036436,0.0044089884031564,0.0012494658483534,0.0063114289194345,0.0321635915525257,0.0316172521561384,0.0030470198066282,0.0359452884644269,0.7181853717264763,0.7173956093992752,0.0144733320444246,0.7371840738770984,0.0094503810887949,0.0088665601797401,0.0024288056532083,0.0126726628281176,0.0607903545515404,0.0592096932232379,0.0071250118515453,0.0695425942540169,0.7176165639664521,0.7218293334059869,0.0279391671789635,0.7513571191472403,0.1233489963743421,0.1023191213607788,0.0981509775513838,0.2936446905136108,0.0316016717499574,0.0249041248819742,0.026687509965018,0.0769685137516578,2.435935221392308,1.7320508075688772,3.917141480079342,4.123105625617661,2.435935221392308,1.7320508075688772,3.917141480079342,4.123105625617661,0.8495308383748836,0.855284454907479,0.0514617892504914,0.9095882060034394,0.8322845899689848,0.8326465800964278,0.0619267494876516,0.9029668835127388,epoch_210.pth,210
100,10,90,0.0045228600758127,0.0042442642152309,0.001099772848398,0.0061896753497421,0.031312014888972,0.0307957725599408,0.0031576137220674,0.0358837433159351,0.7274519485758233,0.7278965137809909,0.0136125903452116,0.7456035781596367,0.0098502812700139,0.0095867300406098,0.0027920067912934,0.0131988178938627,0.0604830378459559,0.0595107749104499,0.0086261418965557,0.0729578927159309,0.7313729369127414,0.7335435014193215,0.0340777043005187,0.7694957342026638,0.1648983637491862,0.1436915397644043,0.1144848154817929,0.3164214849472046,0.0420604494709623,0.0366535862346024,0.0327979556834137,0.0794794497396784,2.23658176830627,1.7320508075688772,3.7502491464363614,4.135059131767824,2.23658176830627,1.7320508075688772,3.7502491464363614,4.135059131767824,0.8457347342758644,0.8509588890065822,0.0637903136533156,0.9219827462607828,0.8293320668610696,0.841499763420597,0.0723342489693058,0.9159747090074426,epoch_220.pth,220
100,10,90,0.0048218443570658,0.0044743004254996,0.0011797582623649,0.0063326169271022,0.0325167344696819,0.0317000783979892,0.003489175917461,0.0370747491717338,0.717307734111225,0.7158749990851812,0.0156509188819361,0.7381090429709355,0.0098001994606521,0.0095684393309056,0.0025794273099611,0.0132942077703773,0.0612785381989346,0.0602897703647613,0.0078426775657857,0.0725720837712288,0.7151606328164593,0.7182112851762357,0.031829104293877,0.7521965427380005,0.1229511870278252,0.1010763645172119,0.0929510249411493,0.2505226612091065,0.0317922461555043,0.0258195081323421,0.0265672119343746,0.065913822231282,3.0056702552414865,2.449489742783178,3.5992825959690165,5.215053661149421,3.0056702552414865,2.449489742783178,3.5992825959690165,5.215053661149421,0.8408036863001533,0.8419820577580635,0.0545246873580005,0.906949733931139,0.8221080505245019,0.8290681833614746,0.0604764380350722,0.889738546747494,epoch_230.pth,230
100,10,90,0.0046596860326826,0.0044159684330224,0.0010431560950485,0.0061712116934359,0.0330099636130034,0.0327473115175962,0.0031422035452871,0.0369393937289714,0.7069989614662952,0.7063644938222396,0.0130024069052125,0.7235998798973717,0.0097460055154644,0.0093184332363307,0.0024504436596656,0.0130494488403201,0.0623570914897653,0.0619320310652256,0.0069898946534194,0.0720217779278755,0.7180783349025582,0.7207704474316917,0.0235642939639373,0.7474062831256606,0.1252966245015462,0.1121197938919067,0.1013468610930462,0.2502100467681885,0.0312919941096127,0.0271299972179013,0.0273201082583899,0.0614927664815767,3.1138800877339863,2.23606797749979,5.336808838340714,4.614216074016894,3.1138800877339863,2.23606797749979,5.336808838340714,4.614216074016894,0.8524131241061353,0.858088664677929,0.0538254989440412,0.9144840468354606,0.8378105886356024,0.8486915546874497,0.0639470161293098,0.9073623915641365,epoch_240.pth,240
100,10,90,0.0047297958331182,0.0044353427365422,0.001147819885252,0.0065874713938683,0.0328301759064197,0.032323520630598,0.0035173235515449,0.0379438742995262,0.7148080254268677,0.7161309931204367,0.0138686241437008,0.7321229928600951,0.0097962082001484,0.0095172966830432,0.0023840292783466,0.0130869593471288,0.0630378483898109,0.0612210556864738,0.0066590257089993,0.0713857837021351,0.7099037127044693,0.7142058657386596,0.0249592528160272,0.7399009360574851,0.1440033965640597,0.1257605552673339,0.1356769727531344,0.2504269599914553,0.036285033518167,0.0309757579484752,0.0377846481573691,0.0627627872019949,2.7224431342062774,1.7320508075688772,5.344724610191892,4.135059131767824,2.7224431342062774,1.7320508075688772,5.344724610191892,4.135059131767824,0.8399536085543684,0.8484086002362803,0.0663765353044413,0.9103468067338988,0.8188509475091508,0.8342542560723916,0.1075772640333329,0.9153437203746848,epoch_250.pth,250
100,10,90,0.004803914304357,0.0045393002219498,0.0010629626343998,0.006295241927728,0.0335398680716753,0.0329793468117713,0.0032799777095605,0.0377232573926448,0.7035396618550728,0.7047151309310298,0.0141657816917784,0.723130805183626,0.00948157440871,0.0090861143544316,0.0025341737694448,0.01294308854267,0.0596637440638409,0.0583409946411848,0.0073559480296637,0.0695162497460842,0.7255149773489453,0.726667148028258,0.0310077424404649,0.7621881118967144,0.1845567676756117,0.1578799486160278,0.1426843493750991,0.3348991870880127,0.047825174217862,0.0392616991497365,0.0422052385925472,0.095121176033643,3.308824860661536,1.7320508075688772,6.648852051070449,5.215053661149421,3.308824860661536,1.7320508075688772,6.648852051070449,5.215053661149421,0.8459788021036949,0.86414758251614,0.060082033581528,0.9079254505781296,0.8228329846639558,0.8379665379537603,0.0923902060902129,0.900989719283534,epoch_260.pth,260
100,10,90,0.0047132407268509,0.0044548553414642,0.0011123857979582,0.0064637779258191,0.0320709080249071,0.0316886249929666,0.0032489637597516,0.036095468327403,0.7195602382414016,0.7204706042792277,0.0145692221564494,0.7399494261816106,0.0098727664910256,0.009273471776396,0.0026089852164739,0.0128255313262343,0.0619158836702505,0.0598997436463832,0.0072838839446305,0.0701528653502464,0.7199675296441631,0.7218535763258407,0.0269558559726952,0.7528762641739783,0.185800568262736,0.1485440731048584,0.1531332961170506,0.4077516317367554,0.0488256872517196,0.0337981614714999,0.0453194411181647,0.1107042540935573,3.0619898002843944,2.23606797749979,5.473349230250858,4.614216074016894,3.0619898002843944,2.23606797749979,5.473349230250858,4.614216074016894,0.8399372619505494,0.8533545200893666,0.0635903415362082,0.9110261693610524,0.8179834312830861,0.8300062106156081,0.0827084893329305,0.90327385132799,epoch_270.pth,270
100,10,90,0.0045095436251722,0.004177973140031,0.0012038522445787,0.0064713423606008,0.031159285120666,0.0306115811690688,0.0033397321303547,0.0357643324881792,0.725088077672195,0.7239949182586902,0.0146929917965533,0.7463703250116923,0.009406162213741,0.0093019749037921,0.0027098301312024,0.0121125253848731,0.0590175913439856,0.0582638457417488,0.0078016611831044,0.0688580602407455,0.728469504383836,0.7303120572703089,0.0295829267515997,0.7655735012700536,0.1573156648212009,0.1267716884613037,0.1340936946982763,0.3070184469223023,0.0412880395412548,0.0298554242507045,0.0398705005718789,0.088291037947389,3.338033249168105,1.7320508075688772,6.780018078040746,4.634220076819538,3.338033249168105,1.7320508075688772,6.780018078040746,4.634220076819538,0.8326719321315756,0.8410742029858536,0.0555382526548599,0.901393572496992,0.8130256394440618,0.8276837624408181,0.0842616977592571,0.8973362908887612,epoch_280.pth,280
