n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch,predictor_type,dx_mm
100,10,90,0.0036597090610302,0.0035718240542337,0.0007433426659122,0.0046721841674298,0.0273338526673614,0.0272463718429207,0.0023109814865963,0.0304198512807488,0.7746907655929498,0.7738370395732594,0.0206371822280141,0.7997104736939155,0.0076221417195888,0.0066094573121517,0.002927965351756,0.0113197746686637,0.0518599582629071,0.0506805703043937,0.0082778716047221,0.0639798283576965,0.7803373966280116,0.7833735012217595,0.0362432128132801,0.8219184348979364,0.114113876554701,0.0918004512786865,0.0738429662002419,0.235471773147583,0.0288318011598182,0.0233165635620699,0.0200388191218874,0.0610249058696718,2.060829024383943,1.4142135623730951,3.7605681247845535,3.741657386773941,2.060829024383943,1.4142135623730951,3.7605681247845535,3.741657386773941,0.862283687026912,0.862826302233103,0.0450062960530735,0.9175410003417502,0.8521833689839575,0.8556364549179059,0.0456403601416148,0.9070841966297162,best_gan_refiner.pth,2,gan_refiner,1.0
100,10,90,0.0041087857820093,0.0040616353508085,0.0006725626002744,0.0050266747828572,0.028559131193906,0.0285597508773207,0.0021311113318413,0.0312103802338242,0.7601450808766047,0.7574862418203283,0.0230686577388189,0.7848971230472763,0.0065300341566196,0.0058132938574999,0.0025274397629017,0.0097213510423898,0.0464765233712063,0.0451761092990636,0.00745354685311,0.0567994143813848,0.8072697679194167,0.8105702679277933,0.0338207177351214,0.8468010374360521,0.1141293287277221,0.1012876033782959,0.07564309509001,0.2203244209289551,0.0286775777583869,0.0235733474991347,0.020105020636778,0.0585340735148486,2.044728152954249,1.4142135623730951,3.753099178969692,3.741657386773941,2.044728152954249,1.4142135623730951,3.753099178969692,3.741657386773941,0.8660584927883377,0.8672805642569223,0.0468065863703465,0.9234761779952836,0.8550218649183001,0.8566552900877704,0.0474844209822644,0.911303552799864,last_gan_refiner.pth,40,gan_refiner,1.0
