n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch,predictor_type,dx_mm
100,10,90,0.0042771255550906,0.0042409584857523,0.0006997624857334,0.005138023616746,0.0297685454972088,0.0298667605966329,0.0020372844370557,0.0321160968393087,0.7428831195797134,0.7398615045778933,0.0279170319209567,0.769699781916874,0.0066688109396232,0.0060687370132654,0.0024396062363982,0.0096823337487876,0.0470395710733201,0.0454756785184145,0.0072436208233149,0.0558563638478517,0.8075550657146889,0.8112259753069679,0.0342406743167905,0.8472193746783202,0.1208140028847588,0.0959672927856445,0.0954290089551478,0.2539331912994385,0.03066213060357,0.023717382972671,0.0256718125746294,0.0682270998581459,2.143087830085161,1.4142135623730951,3.7008192932686894,4.123105625617661,2.143087830085161,1.4142135623730951,3.7008192932686894,4.123105625617661,0.8644545684002031,0.883235055537551,0.0537563521809874,0.92351586208447,0.8512948810904917,0.8618078156542732,0.059064321228742,0.919026158501759,best_gan_refiner.pth,25,gan_refiner,1.0
100,10,90,0.0041936666169203,0.0041352135594934,0.000673689347974,0.00497662788257,0.0293175414390862,0.0293318424373865,0.0020803737185331,0.031979239732027,0.7479883423335046,0.7451677396562736,0.0268407509795612,0.7790606251810794,0.0065371960918936,0.0060454942286014,0.0023935397460748,0.0096232315525412,0.0464575482325421,0.0450084395706653,0.0071350426509331,0.0554884016513824,0.808649056479694,0.8137415673955908,0.0337445423695309,0.8467426226020547,0.1168461879094441,0.0895034074783325,0.0909828460486832,0.243111538887024,0.0297178942998815,0.0227943110478217,0.0245779921828182,0.0627781257848544,2.243697004509212,1.5731321849709865,3.6726075170345407,3.7798022106583167,2.243697004509212,1.5731321849709865,3.6726075170345407,3.7798022106583167,0.8641611031906946,0.8780631133522104,0.0531741743700338,0.9227733608625852,0.850392519371255,0.8619737092643048,0.0570892268575697,0.914389456683376,last_gan_refiner.pth,40,gan_refiner,1.0
