n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch,predictor_type,dx_mm
100,10,90,0.0033853481104597,0.0033032917417585,0.0006953265180403,0.0042510761413723,0.0252663400396704,0.0253200531005859,0.0022544137854203,0.0282308531925082,0.7981890464864869,0.7973954146552726,0.0159032257963114,0.816257037671618,0.0068575769145455,0.0062142563983798,0.0024894090551508,0.0099898193031549,0.0474411485095818,0.0463277548551559,0.0070384839750058,0.0571529682725668,0.7985995340102965,0.8011762069972078,0.0341102223689626,0.8378539058959377,0.1419432799021403,0.1320689916610717,0.0956441966918732,0.2834199666976929,0.0354192252489541,0.0312291552660295,0.0246254295564872,0.0768559380036348,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,0.864535765148367,0.8803094130778599,0.0502666230004041,0.9161823029754884,0.8532574356143529,0.8633153624049955,0.0555346767222269,0.9164048493737554,best_lowres_freeze_cgan.pth,37,lowres_freeze_cgan,1.0
100,10,90,0.0033717572176828,0.0033052421640604,0.0006950005176989,0.0041965851094573,0.0252804491855204,0.0252922568470239,0.0022455395737884,0.0283349687233567,0.7982941844658812,0.7969828059684217,0.0156357532549217,0.8178857419594968,0.0068691177474748,0.0062815868295729,0.0024738057070764,0.0101352661848068,0.0476612596048249,0.0467120539397001,0.0070306059716205,0.0562445577234029,0.7975553519318452,0.7991634333977611,0.0337268558469939,0.8362975471026164,0.1419369644588894,0.1320339441299438,0.0956236073657342,0.2831255197525025,0.0354181387687125,0.0312087563294115,0.0246190514149917,0.0768287374970958,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,0.8648150946151112,0.8806042029596595,0.0501472506655366,0.915176942311118,0.8537487058721331,0.8633153624049955,0.0553872476085249,0.9162675693407129,last_lowres_freeze_cgan.pth,40,lowres_freeze_cgan,1.0
