n_samples,n_water_only,n_non_water_only,mean_mse_global,median_mse_global,std_mse_global,p90_mse_global,mean_mae_global,median_mae_global,std_mae_global,p90_mae_global,mean_ssim_global,median_ssim_global,std_ssim_global,p90_ssim_global,mean_mse_brain,median_mse_brain,std_mse_brain,p90_mse_brain,mean_mae_brain,median_mae_brain,std_mae_brain,p90_mae_brain,mean_ssim_brain,median_ssim_brain,std_ssim_brain,p90_ssim_brain,mean_peak_abs_err_brain,median_peak_abs_err_brain,std_peak_abs_err_brain,p90_peak_abs_err_brain,mean_peak_rel_err_brain,median_peak_rel_err_brain,std_peak_rel_err_brain,p90_peak_rel_err_brain,mean_peak_loc_err_vox_brain,median_peak_loc_err_vox_brain,std_peak_loc_err_vox_brain,p90_peak_loc_err_vox_brain,mean_peak_loc_err_mm_brain,median_peak_loc_err_mm_brain,std_peak_loc_err_mm_brain,p90_peak_loc_err_mm_brain,mean_dice_focus_brain_thr50,median_dice_focus_brain_thr50,std_dice_focus_brain_thr50,p90_dice_focus_brain_thr50,mean_dice_focus_brain_thr70,median_dice_focus_brain_thr70,std_dice_focus_brain_thr70,p90_dice_focus_brain_thr70,checkpoint,epoch,predictor_type,dx_mm
100,10,90,0.0034233742696233,0.003341507166624,0.0007078588179771,0.0043168757110834,0.0256151861138641,0.0255921827629208,0.002323060724255,0.028774987719953,0.7944505918555422,0.793355731255707,0.0159633356258324,0.8153956264634001,0.006995133553735,0.0064005006570369,0.0024975688548221,0.0100611478090286,0.0482975650578737,0.0471913013607263,0.007042163529934,0.0576952144503593,0.793592536022219,0.7938195591184467,0.0339409132249879,0.8322496475851351,0.141866562101576,0.1318422555923462,0.0956334662354207,0.2834004163742066,0.0354036758169514,0.0312319345904531,0.0246302485478661,0.0768579712063193,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,0.8649062215899709,0.8798181919428013,0.049942278058328,0.9159955019170162,0.8528762465515373,0.8633153624049955,0.0561399353420695,0.9139004815240775,best_lowres_freeze_cgan.pth,37,lowres_freeze_cgan,1.0
100,10,90,0.0034079880686476,0.0033305975375697,0.0006980351206599,0.0042682527098804,0.0255583321303129,0.0256257886067032,0.0022589456427436,0.0286165812984108,0.7946752873525589,0.7939389223168045,0.0165872773807972,0.8160042268106543,0.0069816407385385,0.0064404346048831,0.0025106358949026,0.0103788454085588,0.0481768072893222,0.0472482964396476,0.0071113443855878,0.0574406616389751,0.793782560513901,0.7934049318659744,0.0338851121558283,0.8333104048674854,0.1420186811023288,0.1325604915618896,0.0956739182960105,0.2827582597732544,0.0354341063542565,0.0312278161227135,0.0246224020380193,0.0766547095074389,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,2.0214219328236323,1.4142135623730951,3.653380174965769,3.741657386773941,0.865515498254145,0.881949264873158,0.0494304664655609,0.915831614228763,0.8537670146949483,0.8651319155909458,0.0555054047568369,0.9117564402661312,last_lowres_freeze_cgan.pth,40,lowres_freeze_cgan,1.0
